business_id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories
XOXfx8q0lYk6xsbMixIIeQ,"""Brown Brothers Meat""",St. Lawrence,"""93 Front St E""",Toronto,ON,M5E 1C3,43.6490516,-79.3717741,3.5,8,1,Specialty Food;Meat Shops;Food
uiAWarzgCNIwTZiOT96izw,"""Kozlik's Canadian Mustard""",St. Lawrence,"""93 Front Street E""",Toronto,ON,M5E 1C3,43.6490516,-79.3717741,5,64,1,Food;Specialty Food
DJs9HWnvq2XkeeZ1MvFsVA,"""Let's Get Moving""",,"""445 Eddystone Ave""",North York,ON,M3N 1H8,43.7467766,-79.5252292,5,22,1,Home Organization;Couriers & Delivery Services;Home Services;Local Services;Self Storage;Movers;Professional Services
YlY3KwyvIIpolWfqeqs-bQ,"""Trade Secrets - Hudson's Bay Centre""",Church-Wellesley Village,"""2 Bloor St E, #C-14, Hudson's Bay Centre""",Toronto,ON,M4W 1A8,43.6704472,-79.3858499,4.5,16,1,Shopping;Beauty & Spas;Blow Dry/Out Services;Waxing;Hair Removal;Nail Salons;Cosmetics & Beauty Supply;Hair Salons
m2_BlXR0dCdOgpfKTOTyYg,"""Smooth Wax Bar""",Liberty Village,"""110 Atlantic Avenue""",Toronto,ON,M6K 1X9,43.6393532,-79.4212685,4.5,14,1,Waxing;Hair Removal;Beauty & Spas;Day Spas
Sk0Ycurq7D083Qs8x65b_Q,"""George""",Corktown,"""111 Queen Street E""",Toronto,ON,M5C 1S2,43.6533063,-79.3741304,4.5,200,1,American (New);Cocktail Bars;Canadian (New);Vegetarian;Nightlife;Bars;Restaurants
7zOL_GK6TlvVmQTO_2XYSA,"""Quattro Clothiers""",Yorkville,"""55 Bloor Street W""",Toronto,ON,M4W 1A5,43.6695671,-79.3885937,3.5,3,1,Shopping
AakkkTuGZA2KBodKi2_u8A,"""Pho Phuong""",Brockton Village,"""1603 Dundas Street W""",Toronto,ON,M6K 1T9,43.6496743,-79.4351157,3.5,52,1,Asian Fusion;Vietnamese;Restaurants
aqbDKHi0fO5NOJza4hTZhA,"""New Balance Toronto""",,"""Shops At Don Mills, 39 Karl Fraser Road""",Toronto,ON,M3C 0H3,43.73428194,-79.34609825,4,3,1,Shopping;Sporting Goods;Shoe Stores;Fashion;Sports Wear
1NeLactWtnH2g8z1v4nrgA,"""Wendy's""",Leslieville,"""731 Eastern Avenue""",Toronto,ON,M4M 3A9,43.65959871,-79.32917851,2.5,4,1,Restaurants;Burgers;Fast Food
yflKHx4_Dc4enRvJYWxTLg,"""Philthy Philly's""",Scarborough,"""2573 Victoria Park Avenue""",Toronto,ON,M1T 1A4,43.774176,-79.322024,4,30,1,Cheesesteaks;Sandwiches;Poutineries;Restaurants
8pewDasd0KjSHI90hFo8xw,"""Churrasqueira Vira's BBQ""",,"""1969 Davenport Road""",Toronto,ON,M6N 1C3,43.67020998,-79.45689887,3,4,1,Portuguese;Restaurants
fXp1yyHeTninvpFBxe6MgQ,"""1-800-RID-OF-IT""",High Park,"""2333 Dundas St W, Ste 209""",Toronto,ON,M6R 3A6,43.6559643,-79.4525483,4.5,3,1,Junk Removal & Hauling;Local Services
DKiRDPtQ5cTN-eX1oEgA9w,"""Firkin On Bloor""",Church-Wellesley Village,"""81 Bloor Street E""",Toronto,ON,M4W 1A9,43.67068401,-79.38455634,3,56,1,Nightlife;Bars;Pubs
Hk6a1El9hQvMogMXXwVP9g,"""Trainer Jo - The Academy""",,"""1100 Sheppard Avenue E, Unit 101""",North York,ON,M2K 2W1,43.76900126,-79.36792631,2.5,6,1,Fitness & Instruction;Active Life;Trainers
Fh1c0vjuy9i4kPJhLm1dQw,"""Appletree Medical Centre""",Downtown Core,"""275 Dundas Street W""",Toronto,ON,M5T 3K1,43.6541718,-79.3905553,2.5,27,1,Health & Medical;Medical Centers
8z41rOTs_wOPtxsLXgUY8w,"""Al Tanoor""",Scarborough,"""1993 Lawrence Avenue E""",Toronto,ON,M1R 2Z2,43.7447448,-79.29594933,4,37,1,Restaurants;Mediterranean
aWJEgudoVLnxDqleDveNSg,"""Helena's Magic Kitchen""",Downtown Core,"""122 St. Patrick St""",Toronto,ON,M5T,43.6535037,-79.3901536,4,19,1,American (New);Canadian (New);Restaurants;American (Traditional)
48Q6B1xQMrXuJIm9ABJvlw,"""Bar Lokys""",High Park,"""1573 Bloor Street W""",Toronto,ON,M6P 1A6,43.655839,-79.4541255,4.5,3,1,Nightlife;Bars;Sports Bars
JhG6PUwX3qiMBBNUdMbpEw,"""Em Beauty Bar""",Queen Street West,"""319 Queen Street West""",Toronto,ON,M5V 2E5,43.64956921,-79.39164944,4,38,1,Hair Removal;Massage;Beauty & Spas;Nail Salons;Waxing
th925nxccD-YDAItCM6roQ,"""Social Dance Spot""",Corso Italia,"""1209 Saint Clair Avenue W""",Toronto,ON,M6E 1B5,43.6775355,-79.4445408,4.5,4,1,Nightlife;Dance Clubs;Fitness & Instruction;Active Life;Dance Studios
1tZzp8_UcB-h38RtGvYwrA,"""The Gym at 99 Sudbury""",,"""99 Sudbury Street""",Toronto,ON,M6J 3S7,43.6412367,-79.4227507,3,15,1,Fitness & Instruction;Yoga;Active Life;Gyms
NCvSq6zCsN_PCKpMxvpn7w,"""Amsterdam Bicycle Club""",St. Lawrence,"""54 The Esplanade""",Toronto,ON,M5E 1A6,43.6471077,-79.3744259,3,20,1,Pubs;Nightlife;Bars
sM4kGFg6PqJyY6LDgwNGCQ,"""Boom Optical""",Trinity Bellwoods,"""706 Queen Street W""",Toronto,ON,M6J 1G1,43.6464149,-79.4085045,5,7,1,Shopping;Optometrists;Eyewear & Opticians;Health & Medical
az3kw3vPJmNRS8FYJK2-Ng,"""Cookie Martinez""",Alexandra Park,"""707 Dundas Street W""",Toronto,ON,M5T 2W6,43.6514248,-79.4041234,4.5,18,1,Bakeries;Food Delivery Services;Colombian;Food;Street Vendors;Restaurants;Latin American
RYha10Ic8AbHqJ9K08SOag,"""Suckers Candy""",,"""81 Kincort Street""",Toronto,ON,M6M 5G7,43.7001858,-79.4689467,3,9,1,Food;Candy Stores;Specialty Food
4gPnMySEGgUAslBGYsJm5w,"""Centro Pizza""",Scarborough,"""3408 Kingston Road""",Toronto,ON,M1M,43.716316,-79.2394761,2,3,1,Food Delivery Services;Music Venues;Food;Pizza;Nightlife;Arts & Entertainment;Restaurants
3BJhHBe9xEKe8jaIDd8SWg,"""Tibet Cafe""",Kensington Market,"""51 Kensington Avenue""",Toronto,ON,M5T 2J8,43.6539061,-79.4000988,4,27,1,Burgers;Bars;Restaurants;Food;Indian;Juice Bars & Smoothies;Breakfast & Brunch;Himalayan/Nepalese;Nightlife
q-uYBZKEXE6X8isRS_69hg,"""Wiesia Salon and Spa""",Etobicoke,"""2121 Lake Shore Boulevard W, Unit 8""",Toronto,ON,M8V 1A1,43.62722397,-79.47870636,5,3,1,Beauty & Spas;Hair Salons;Day Spas
XBWjUdzCpKMMrswpY89kqw,"""Best Buy Mobile""",Brockton Village,"""900 Dufferin Street, Unit 0455""",Toronto,ON,M6H 4A9,43.656476,-79.435556,3,4,1,Mobile Phones;Electronics;Shopping;Local Services;IT Services & Computer Repair;Mobile Phone Repair
1KsT6GAvzYkS-fX7RpwK8g,"""Tim Hortons""",Harbourfront,"""12 Queens Quay W""",Toronto,ON,M5J 2V7,43.64163932,-79.37589517,3,5,1,Donuts;Food;Coffee & Tea
k-XvRB60TQ0VZ0H5OJM8aQ,"""Dufferin-Orfus Car Wash""",,"""16 Orfus Road""",North York,ON,M6A 1L6,43.7207209,-79.4571221,3.5,7,1,Car Wash;Automotive;Auto Detailing
U7DdQ8iTWyZ9Pw7H4bXjPA,"""Pusateri fine foods""",Downtown Core,"""176 Yonge Street""",Toronto,ON,M5C 2L7,43.6519146,-79.37978838,3.5,21,1,Caterers;Restaurants;Florists;Food;Event Planning & Services;Food Delivery Services;Shopping;Food Court;Flowers & Gifts
YB4XmWmIMh4-to3Kftk-og,"""Freedom Mobile""",,"""45 Clock Tower Road, Unit G8""",Toronto,ON,M3C 0G2,43.7341942,-79.3439557,2.5,3,1,Shopping;Mobile Phones
O1HRTVujjxYZNFUVmEUvEw,"""Toronto Style Bar""",High Park,"""1546 Bloor Street W""",Toronto,ON,M6P 1A4,43.6563612,-79.4531823,1.5,3,1,Nightlife;Bars;American (Traditional);Restaurants;Sports Bars
F2ms2jtu6rmgtCNytJ0rkg,"""Edo Japan""",Downtown Core,"""161 Bay Street""",Toronto,ON,M5J 2S1,43.6465766,-79.3787824,3.5,4,1,Restaurants;Japanese
ws-ZBhaEJn_K_CkkWwKqRA,"""Kaliyana Artwear""",Yonge and Eglinton,"""2516 Yonge Street""",Toronto,ON,M4P 2H7,43.7125128,-79.3998828,2.5,3,1,Fashion;Shopping;Women's Clothing
5DnIECDn54PCOCLksrsD3w,"""Dirty Minds Comedy Dinner Theatre""",,"""292 College Street""",Toronto,ON,M5T 1R9,43.6577564,-79.4013373,2.5,3,1,Comedy Clubs;Nightlife
ZAqRr1-DnfZU6jIYCJ455Q,"""Starbucks""",Downtown Core,"""761 Bay St""",Toronto,ON,M5G 2R2,43.6595671,-79.3848314,3,12,1,Food;Coffee & Tea
ZP_1K8uC-YGbdPQ0KfNJog,"""Folly Brewpub""",Dufferin Grove,"""928 College Street""",Toronto,ON,M6H 1A4,43.6537193,-79.4258332,4,21,1,Bars;Breweries;Restaurants;Food;Nightlife;Brewpubs;Gastropubs
m9la92P5EOJq5Cr4fcP7Zg,"""Niagara Falls Day Tour""",Downtown Core,"""""",Toronto,ON,,43.653226,-79.3831843,2,4,1,Tours;Hotels & Travel
EHoayUUUsqym98XRNUDinA,"""Throne Barbershop""",Downtown Core,"""31-399 Yonge Street""",Toronto,ON,M5B 1S8,43.6593177,-79.3820617,4.5,15,1,Barbers;Beauty & Spas
3Z55ll2Rx43I96aozFG3Eg,"""Pizza Land""",Scarborough,"""1801 Lawrence Avenue E""",Toronto,ON,M1R 2X9,43.742424,-79.305327,3,27,1,Pizza;Fast Food;Restaurants
A-ZecZ28mwAmjlN2f5eRmA,"""Sunset Grill""",Bloor-West Village,"""2200 Bloor Street W""",Toronto,ON,M6S 1N4,43.6515524,-79.475582,3,38,1,Breakfast & Brunch;Diners;Restaurants
wOIHKVCNsf3WydjTL4DjqQ,"""The Abbot Pub""",,"""3367 Yonge St""",Toronto,ON,M4N 2M6,43.7317887,-79.4036619,4,42,1,Bars;Pubs;Nightlife
wVTjbrsSpRQJE1aL180ezg,"""B.T. Nails""",Mount Pleasant and Davisville,"""595 Mount Pleasant Road""",Toronto,ON,M4S 2M5,43.7038534,-79.3881758,1.5,3,1,Hair Removal;Beauty & Spas;Nail Salons
pdp1v-CB5qAnlyp88gFTlg,"""260 Wellesley Residences""",,"""260 Wellesley Street E""",Toronto,ON,M4X 1G6,43.669088,-79.3717268,1,4,1,Real Estate;Apartments;Home Services;Property Management
r_BrIgzYcwo1NAuG9dLbpg,"""Pai Northern Thai Kitchen""",Entertainment District,"""18 Duncan Street""",Toronto,ON,M5H 3G8,43.647866,-79.3886415,4.5,1494,1,Food;Ethnic Food;Specialty Food;Restaurants;Thai
#NAME?,"""Universal Piano Services""",,"""497 Champagne Drive""",North York,ON,M3J 2C9,43.7644487,-79.4752363,3.5,3,1,Local Services;Shopping;Musical Instrument Services;Piano Services;Musical Instruments & Teachers
C46F7dUN4V8ihdlSOHKN7w,"""Toronto Blue Jays""",Entertainment District,"""1 Blue Jays Way""",Toronto,ON,M5V 1J3,43.64160635,-79.38892364,4,30,1,Arts & Entertainment;Active Life;Professional Sports Teams;Amateur Sports Teams
9avChPd7P3i4cJCA-V_kLw,"""Dr. David A. Walker Oral & Maxillofacial Surgery""",Discovery District,"""790 Bay Street""",Toronto,ON,M5G 1N8,43.6604976,-79.3860586,5,3,1,Oral Surgeons;Health & Medical;Dentists;Doctors
8bskEwLJsPe2X3Avixab-Q,"""Rorschach Brewing Company""",Leslieville,"""1001 Eastern Avenue""",Toronto,ON,M4L 1A8,43.6635059,-79.3199295,4,18,1,Bars;Breweries;Nightlife;Tapas/Small Plates;Restaurants;Food;Beer Bar
3yeZF65kJoEff6RHOy3oYg,"""MK Beauty Room""",Etobicoke,"""""",Toronto,ON,M9A 0A9,43.6485379,-79.5290365,5,8,1,Eyebrow Services;Eyelash Service;Makeup Artists;Beauty & Spas
fl2Zx6dDkfFG0TMHG_kvBw,"""Jose Shoe Repair""",Cabbagetown,"""202 Carlton Street E""",Toronto,ON,M5A 2K9,43.6638625,-79.3703269,4,6,1,Shoe Repair;Local Services
t0cwAJ45LCtsNih2iwD7ZA,"""Zen Beginnings""",Mount Pleasant and Davisville,"""697 Mount Pleasant Road""",Toronto,ON,M4S 2N4,43.7063572,-79.3891808,3,3,1,Fitness & Instruction;Nutritionists;Health & Medical;Yoga;Active Life
t60hkkNiTb8osFx1PKgFAg,"""Double Take Used Clothing Store""",Cabbagetown,"""310 Gerrard St E""",Toronto,ON,M5A 2G7,43.6623271,-79.3658513,2.5,11,1,Fashion;Shopping;Used;Vintage & Consignment
6pqs4pa-zUbLJ2vPKCiDOw,"""Starbucks""",Corso Italia,"""1228 Saint Clair Avenue W""",Toronto,ON,M6E 1B7,43.67709105,-79.44539073,3,4,1,Food;Coffee & Tea
o0Kh5hhawC71IjvA5g0SqA,"""Yarns Untangled""",Kensington Market,"""86 Nassau Street""",Toronto,ON,M5T 1M5,43.6551129,-79.4033802,5,5,1,Hobby Shops;Shopping;Knitting Supplies;Arts & Crafts
#NAME?,"""Canadian Fingerprinting Services""",Downtown Core,"""208-2 College St, Unit 208""",Toronto,ON,M5G 1K3,43.661351,-79.383448,5,3,1,Professional Services
9XnROGcOrIsVK6HBy5EZTA,"""Omni Jewelcrafters""",,"""2793 Bathurst Street""",North York,ON,M6B 3A4,43.7125101,-79.4280157,2,4,1,Shopping;Jewelry
9ppEX-SZQMiqG50y3ip__g,"""Passport Canada""",Downtown Core,"""74 Victoria Street, Suite 300""",Toronto,ON,M5C 2A4,43.65123486,-79.3776188,5,7,1,Travel Services;Passport & Visa Services;Public Services & Government;Hotels & Travel
CanfdSFEs_o_h9SBvxyXlg,"""Duck""",Downtown Core,"""444 Yonge St""",Toronto,ON,M5B 2H4,43.6610059,-79.383213,3.5,29,1,Chinese;Restaurants
d1xGBu_EI6HzWDxkD9h0Pg,"""Pearson Hotel And Conference Centre""",,"""Toronto Airport, 240 Belfield Road""",Toronto,ON,M9W 1H3,43.68519361,-79.62328572,2,4,1,Hotels;Event Planning & Services;Hotels & Travel
XFU7XiXOo7LB3uPLecRlOw,"""Mymy Chicken""",Willowdale,"""9 Spring Garden Avenue""",Toronto,ON,M2N,43.7643482,-79.4109381,4,86,1,Chicken Wings;Restaurants;Beer Bar;Nightlife;Korean;Bars
XaVeP695Jg_IBgQmo470YA,"""Taste of Danforth""",Greektown,"""""",Toronto,ON,,43.6779287,-79.34987068,3.5,31,1,Festivals;Arts & Entertainment
elxslTPaO6XnCdyildYEnw,"""Logan & Finley""",Niagara,"""670 Queen Street W""",Toronto,ON,M6J 1E5,43.6466199,-79.4073549,5,7,1,Personal Shopping;Fashion;Shopping;Men's Clothing;Women's Clothing
3quopZyL8WuqVFfsCi0z2A,"""Lageez""",Scarborough,"""641 Pharmacy Avenue""",Toronto,ON,M1L 3H3,43.7108417,-79.2913192,4.5,39,1,Indian;Restaurants
XINxZ5fHTKq5eCq-z_KS8g,"""Manchu Wok""",Yonge and Eglinton,"""2300 Yonge Street""",Toronto,ON,M4P 1E4,43.7071315,-79.399106,1.5,7,1,Na
n6JuSGgL77qFOxAwVo_EaA,"""Kate Watson - Bosely Real Estate""",Beaconsfield Village,"""1108 Queen Street W""",Toronto,ON,M6J 1H9,43.6433752,-79.4230047,3.5,3,1,Real Estate Agents;Home Services;Real Estate Services;Real Estate
CwdJZzpaUIMcirCogxCGaQ,"""Harvey's Restaurants""",The Junction,"""2121 Street Clair Avenue W""",Toronto,ON,M6N 5A8,43.6717588,-79.470253,3,4,1,Fast Food;Restaurants
MVXRT2JTe57aRldoCz30Ag,"""Humber Valley Golf Course""",Etobicoke,"""40 Beattie Avenue""",Toronto,ON,M9W 2P1,43.7270966,-79.5457025,3.5,3,1,Active Life;Golf
l_8jX67hkThATsC3CeILjA,"""Perfect Threading & Beauty Salon""",Downtown Core,"""203 Dundas Street  W""",Toronto,ON,M5G 1C8,43.6549296,-79.3873951,3,26,1,Threading Services;Beauty & Spas;Skin Care;Hair Removal;Waxing;Hair Salons
FQy3it-XBt6XnZFTK2UoCA,"""Timothys Coffees of the World""",Bloor-West Village,"""2190 Bloor Street W""",Toronto,ON,M6S 1N3,43.6517217,-79.4748245,3.5,7,1,Coffee & Tea;Food
JPq1EHQH5EosLVRWjhn4Kg,"""Molly Maid Toronto""",,"""881 Jane Street""",Toronto,ON,M6N 4C4,43.6769574,-79.4959627,1.5,10,1,Home Services;Home Cleaning
67vd1PL_uqlDAC78NgXqOA,"""W Salon""",Niagara,"""721 Queen St W""",Toronto,ON,M6J 1E6,43.6465513,-79.4061717,4,29,1,Hair Salons;Beauty & Spas
bZhTX1b2YfydaX0mWJ9oWQ,"""Subway""",Markland Wood,"""290 The West Mall, Unit 15-C""",Toronto,ON,M9C 1C6,43.6346483,-79.5625664,4,4,1,Restaurants;Sandwiches;Fast Food
XNicU52YlzJDnFtq9H0Sxg,"""Anthropologie""",,"""Shops At Don Mills, 19 Clock Tower Road""",North York,ON,M3C 0E1,43.73377074,-79.34532166,3,18,1,Home Decor;Shopping;Home & Garden;Women's Clothing;Fashion
iXquwHhWVB0nPlQ3-PJgiQ,"""Toronto Colonics""",Dovercourt,"""971 Bloor Street  W, Suite 1""",Toronto,ON,M6H 1L7,43.6611957,-79.4288438,4,7,1,Naturopathic/Holistic;Health & Medical;Doctors;Home Services;Colonics
XS80QAi1aYKK5v1zmKlkwA,"""Kibo Summerhill""",Summer Hill,"""7 Walker Ave""",Toronto,ON,M4V 1G3,43.6827471,-79.3922553,4,20,1,Sushi Bars;Restaurants
Zba1miBIyvoryQ2mhX_pOQ,"""Sid's Deli""",Downtown Core,"""160 McCaul Street""",Toronto,ON,M5T 1W3,43.6555056,-79.3919527,4,9,1,Delis;Restaurants
Z1r6b30Tg0n0ME4-Zj2wQQ,"""Boardwalk Place""",,"""1675 Lake Shore Boulevard E""",Toronto,ON,M4W 3L6,43.6630096,-79.3108978,3,13,1,American (Traditional);Bars;Nightlife;Beer;Wine & Spirits;Pubs;Restaurants;Food
6_C-r80BMGxA6NhxoQJp2w,"""Blu Ivory Bridal & Evening""",Corso Italia,"""1282 St. Clair Avenue W""",Toronto,ON,M6E 1C1,43.6770789,-79.4476565,4,7,1,Bridal;Women's Clothing;Fashion;Shopping
B9pMUND3peh4fFtGmqA4LA,"""Balsamico Ristorante""",Mount Pleasant and Davisville,"""2029 Yonge St""",Toronto,ON,M4S 2A2,43.7015465,-79.3970115,4.5,26,1,Italian;Restaurants
SmxDu4p7JfdkdbzuVwE6Zw,"""Kate Spade""",Yorkville,"""138 Cumberland Street""",Toronto,ON,M5R 3N7,43.670135,-79.3923089,3,8,1,Shopping;Fashion;Leather Goods;Jewelry
q3AXOAPxwJsSzdUmQHmoYQ,"""Aldo Shoes""",Downtown Core,"""332 Yonge Street""",Toronto,ON,M5B 1R8,43.6573835,-79.3816647,2.5,9,1,Fashion;Shoe Stores;Shopping
y0cgy0tTh_C8NWCk0WGgjQ,"""The Rushton""",,"""740 St Clair Ave W""",Toronto,ON,M6C 1B3,43.6815029,-79.4275468,3.5,65,1,French;Restaurants;American (New)
aTG2L01L2VJgZSETk70-SQ,"""Lone&Co.""",Riverdale,"""717 Queen Street E""",Toronto,ON,M4M 1H1,43.6589137,-79.3493492,4.5,15,1,Barbers;Beauty & Spas;Hair Salons
S8uOotWjk_ZmM5JIJCHKpw,"""Izzy Fitness""",Yorkville,"""91 Scollard Street, Unit 1""",Toronto,ON,M5R 1G2,43.6717973,-79.3915848,2.5,3,1,Dance Studios;Gyms;Pilates;Fitness & Instruction;Active Life
tkq77h-fqlnrJ9kOy1jhvw,"""Linda's Spa and Nails""",,"""2025 Sheppard Avenue E""",Toronto,ON,M2J,43.77562248,-79.33633491,3.5,12,1,Nail Salons;Massage;Waxing;Day Spas;Beauty & Spas;Hair Removal
gMjQvMDihWj8I3h3tYNZFA,"""Brant Street Cafe""",,"""425 Adelaide St W""",Toronto,ON,M5V 3C1,43.6460984,-79.3977406,4,7,1,Restaurants;Diners
cUxsG0rgpE18dMyvyw8Gdg,"""Moxie's Grill & Bar""",,"""3401 Dufferin Street, Unit 30""",Toronto,ON,M6A 3A1,43.7265546,-79.4556217,3,81,1,Steakhouses;American (New);Canadian (New);American (Traditional);Restaurants
LRrjNq_Ba2dU72fRRkLXPA,"""Continuum Wellness""",,"""3402 Yonge St, Suite 301""",Toronto,ON,M4N 2M9,43.733025,-79.404274,4,5,1,Yoga;Health & Medical;Acupuncture;Fitness & Instruction;Chiropractors;Massage Therapy;Active Life;Massage;Beauty & Spas
KmSuAocxakOl-zkkDwt_Gg,"""Pet Valu""",Cabbagetown,"""240 Carlton St""",Toronto,ON,M5A 2L1,43.6643558,-79.3686138,4,11,1,Pets;Pet Stores
bYvm_7jKKaewN2kFLFF4TA,"""Fit For Life Sandwich Bar""",,"""519 King Street W""",Toronto,ON,M5V 1K4,43.644737,-79.3980594,2,4,1,Restaurants;Sandwiches
1_SYQH6X04XuF-We9n_i5A,"""Ragga Hair Studio & Beauty Supply""",Downtown Core,"""135 Dundas Street E""",Toronto,ON,M5B 2N6,43.6565822,-79.3759662,2.5,16,1,Hair Salons;Beauty & Spas;Shopping;Cosmetics & Beauty Supply
9IupU26SZ9Ivzm90UgFYlw,"""The Burrito House""",Greektown,"""818 Danforth Avenue""",Toronto,ON,M4J 1L6,43.679847,-79.341337,3.5,39,1,Mexican;Restaurants;Tex-Mex
lOKgoQtMhnlf6hWvrOiMtQ,"""Joey Yorkdale""",,"""100 Yorkdale Road""",Toronto,ON,M6A 2T9,43.7247106,-79.4490291,3.5,203,1,Canadian (New);Restaurants
rsYgAQTdhR67D7QkSkI3sw,"""Nebula Nails & Spa""",Corktown,"""120 Adelaide Street E""",Toronto,ON,M5C 1K9,43.6514132,-79.3739162,2.5,10,1,Nail Salons;Beauty & Spas;Day Spas;Skin Care
vcxzcp7D9IiyvyLlwpgvVg,"""JP Sushi""",The Junction,"""520 Annette Street""",Toronto,ON,M6P 1S3,43.6602286,-79.4798078,4.5,13,1,Japanese;Restaurants;Sushi Bars
FMKaY9ob7ZSxFHT7fBROHg,"""Kimono Japanese Grill & Sushi""",,"""359 Eglinton Avenue W""",Toronto,ON,M5N 1A3,43.7041845,-79.4100306,2.5,14,1,Food;Sushi Bars;Restaurants;Thai;Asian Fusion;Japanese;Food Delivery Services
md3DvLQyWlp3RJIFl4qnPA,"""The Slip""",Harbourfront,"""235 Queens Quay W""",Toronto,ON,M5J 2G8,43.63911793,-79.38289102,2.5,21,1,Pubs;Nightlife;Bars;Lounges
j76FtDF70w93QKrcnT9AMA,"""Matahari Grill""",Downtown Core,"""39 Baldwin St""",Toronto,ON,M5T 1L1,43.6558884,-79.3935888,3,58,1,Restaurants;Malaysian
lZ-VDx5xxJMdr3ENnCNfng,"""Philosopher's Walk""",University of Toronto,"""Hoskin Ave and Devonshire Place""",Toronto,ON,M4W 1A7,43.66591587,-79.39499617,4,6,1,Local Flavor;Active Life
vToX1tz1HZXJi8T_EOaNQQ,"""Carlo's No Frills""",,"""6220 Yonge Street""",North York,ON,M2M 3X4,43.7947029,-79.4216736,3.5,15,1,Pharmacy;Health & Medical;Grocery;Food
SnRJ97wHYu9An11uzXhIeQ,"""Lunch Box""",High Park,"""1731 Bloor Street W""",Toronto,ON,M6P 1B2,43.65461478,-79.45947647,3,40,1,Sandwiches;Vegetarian;Restaurants;Salad;Breakfast & Brunch
k2WDD-s9V9t1PEjWgDO0ng,"""Royal Queen Nail Salon""",Willowdale,"""5461A Yonge Street""",North York,ON,M2N,43.777521,-79.4150088,3.5,3,1,Nail Salons;Beauty & Spas
tjw1yJdmatifLYHbsI9HGA,"""By The Way""",The Annex,"""400 Bloor Street W""",Toronto,ON,M5S 1X5,43.66601858,-79.40764736,3,70,1,Middle Eastern;Mediterranean;Mexican;Restaurants
9Jge91yBM758cArIJM6OYQ,"""Shoppers Drug Mart""",Markland Wood,"""666 Burnhamthorpe Road""",Toronto,ON,M9C 2Z4,43.64154169,-79.57736007,1.5,3,1,Shopping;Drugstores
ozEOZdrpZQSePYeSgZhPIA,"""Smoke Signals Bar-B-Q""",Little Portugal,"""1242 Dundas Street W""",Toronto,ON,M6J 1X5,43.6496172,-79.424082,4,37,1,Sandwiches;Barbeque;Restaurants
kbUAnpn0QoDWRqFOA_oWMA,"""TO Food Fest""",Scarborough,"""5183 Sheppard Avenue E""",Toronto,ON,M1B 5Z5,43.7945459,-79.2341069,4,10,1,Restaurants;Food;Canadian (New);Arts & Entertainment;Festivals
xtaSj7R47vk1bY5Cbmjq9A,"""Winners""",Downtown Core,"""Scotia Plaza, 40 King St W""",Toronto,ON,M5H 3Y2,43.6493491,-79.3795277,3,5,1,Women's Clothing;Fashion;Men's Clothing;Shopping
DL4nisMQWS7WUUeFkzD97w,"""Melonhead Children's Hair Care""",The Danforth,"""294 Danforth Ave""",Toronto,ON,M4K 1N7,43.6772994,-79.3541187,3.5,3,1,Hair Salons;Beauty & Spas
3psSpUMwT4zdNca2pOPxRw,"""Fort York Pizzeria""",,"""219 Fort York Boulevard, Unit 8""",Toronto,ON,M5V 1B1,43.6366044,-79.4054293,2,13,1,Pizza;Italian;Restaurants
sDMgMEEZzcuLQj6VG15aDg,"""Captain Printworks""",Yorkville,"""730 Yonge Street, Unit 1""",Toronto,ON,M4Y 2B7,43.668702,-79.38720703,4,12,1,Local Services;Printing Services
LpAW9QdTgnWIeZeFsspehw,"""6ix Tech""",,"""322 College Street""",Toronto,ON,M5T 1S3,43.6576472,-79.4025651,5,3,1,Local Services;Mobile Phone Repair;Electronics Repair;Telecommunications;IT Services & Computer Repair
KzrRRBDxYWGyxGx2tvhIVg,"""Lisa Anidjar, HBSc OD""",Downtown Core,"""Yonge & College Optometry, 6 College St""",Toronto,ON,M5G 1K2,43.66215943,-79.3837738,5,4,1,Optometrists;Health & Medical
m_rvCLB8j10NeUZPzuK1fA,"""Crown Pastries""",Scarborough,"""2086 Lawrence Avenue E""",Toronto,ON,M1R 2Z5,43.7458612,-79.2927146,4.5,10,1,Middle Eastern;Desserts;Bakeries;Food;Restaurants
fA8iHbz9x7y9OaVzCv3rbA,"""CIBC Canadian Imperial Bank of Commerce""",Downtown Core,"""Commerce Court""",Toronto,ON,M5L 1L5,43.6483333,-79.3797222,1,5,1,Banks & Credit Unions;Financial Services
ZyRpz19cPLgpuc0jV1FzhA,"""The Only Backpackers Inn""",The Danforth,"""966 Danforth Avenue""",Toronto,ON,M4J 1M1,43.68045023,-79.33787886,4,6,1,Hostels;Hotels & Travel
jUdkAoyuXqCjCjkP2zzD0w,"""Booster Juice""",Entertainment District,"""200 Wellington Street West, Unit #380""",Toronto,ON,M5V 3C7,43.6458423,-79.3879503,4.5,3,1,Juice Bars & Smoothies;Food
pSMK_FtULKiU-iuh7SMKwg,"""Blaze Fast-Fire'd Pizza""",Ryerson,"""10 Dundas Street East, #124""",Toronto,ON,M5B 2G9,43.65653133,-79.38004275,4.5,333,1,Restaurants;Gluten-Free;Fast Food;Salad;Pizza
jM4Nhkmh1ZjxkFVQVh6shQ,"""Wild Wing""",,"""2561 Saint Clair Avenue W""",Toronto,ON,M6N 1L3,43.6672071,-79.4872252,2.5,20,1,Restaurants;Chicken Wings
